video,video_relpath,frame,phase_id,phase_name
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,17,1,setup
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,18,1,setup
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,19,1,setup
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,20,1,setup
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,21,1,setup
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,22,1,setup
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,23,1,setup
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,24,1,setup
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,25,1,setup
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,26,1,setup
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,27,1,setup
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,28,1,setup
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,29,1,setup
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,30,1,setup
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,31,1,setup
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,32,1,setup
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,33,1,setup
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,34,1,setup
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,35,1,setup
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,36,1,setup
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,37,1,setup
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,38,2,first_pull
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,39,2,first_pull
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,40,2,first_pull
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,41,2,first_pull
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,42,2,first_pull
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,43,2,first_pull
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,44,2,first_pull
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,45,2,first_pull
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,46,2,first_pull
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,47,2,first_pull
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,48,2,first_pull
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,49,2,first_pull
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,50,2,first_pull
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,51,2,first_pull
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,52,2,first_pull
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,53,2,first_pull
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,54,3,transition
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,55,3,transition
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,56,3,transition
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,57,3,transition
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,58,4,second_pull
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,59,4,second_pull
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,60,4,second_pull
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,61,4,second_pull
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,62,4,second_pull
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,63,5,turnover
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,64,5,turnover
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,65,5,turnover
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,66,5,turnover
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,67,5,turnover
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,68,5,turnover
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,69,5,turnover
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,70,5,turnover
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,71,5,turnover
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,72,5,turnover
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,73,6,catch
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,74,6,catch
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,75,6,catch
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,76,6,catch
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,77,6,catch
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,78,6,catch
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,79,6,catch
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,80,6,catch
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,81,6,catch
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,82,6,catch
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,83,6,catch
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,84,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,85,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,86,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,87,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,88,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,89,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,90,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,91,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,92,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,93,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,94,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,95,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,96,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,97,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,98,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,99,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,100,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,101,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,102,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,103,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,104,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,105,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,106,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,107,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,108,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,109,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,110,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,111,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,112,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,113,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,114,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,115,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,116,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,117,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,118,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,119,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,120,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,121,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,122,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,123,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,124,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,125,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,126,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,127,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,128,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,129,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,130,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,131,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,132,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,133,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,134,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,135,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,136,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,137,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,138,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,139,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,140,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,141,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,142,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,143,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,144,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,145,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,146,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,147,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,148,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,149,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,150,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,151,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,152,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,153,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,154,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,155,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,156,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,157,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,158,7,recovery
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,159,0,unlabeled
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,160,0,unlabeled
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,161,0,unlabeled
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,162,0,unlabeled
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,163,0,unlabeled
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,164,0,unlabeled
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,165,0,unlabeled
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,166,0,unlabeled
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,167,0,unlabeled
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,168,0,unlabeled
snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,moeini/snatch_-96kg_moeini_sedeh_alireza_i2_ok_000016.mp4,169,0,unlabeled
